


##               1. Calcolare la media dei voti di ogni appello d'esame             ##


mysql> SELECT AVG(`vote`) AS `vote_avarage`, `exam_id` AS `exam_session_id`
    ->  FROM `exam_student`
    ->  GROUP BY `exam_session_id`;
+--------------+-----------------+
| vote_avarage | exam_session_id |
|      28.0000 |            1649 |
|      17.8276 |            1651 |
|      16.0000 |            1652 |
|      20.0000 |            1653 |
|      17.0435 |            1656 |
|      19.1667 |            1657 |
|      16.0000 |            1658 |
|      19.6667 |            1661 |
|      15.0000 |            1662 |
|      14.8824 |            1666 |
|      12.0000 |            1667 |
|      17.0000 |            1668 |
|      30.0000 |            1669 |
|      20.0769 |            1671 |
|      10.6667 |            1672 |
|      24.0000 |            1673 |
|      23.8889 |            1676 |
|      14.4706 |            1681 |
|      18.8571 |            1682 |
|      20.0000 |            1683 |
|      13.0000 |            1684 |
|       3.0000 |            1685 |
|      18.6111 |            1686 |
|      20.7500 |            1687 |
|      25.0000 |            1688 |
|      18.1250 |            1691 |
|      17.0000 |            1692 |
|       9.0000 |            1693 |
|      20.5000 |            1694 |
|      19.9167 |            1696 |
|      18.8750 |            1697 |
|       8.0000 |            1698 |
|      21.5000 |            1699 |
|      17.0000 |            1701 |
|      20.3333 |            1702 |
|       8.0000 |            1703 |
|      20.0000 |            1704 |
|      16.3784 |            1706 |
|      23.0000 |            1707 |
|      17.7097 |            1711 |
|      15.7500 |            1712 |
|      15.5000 |            1713 |
|      31.0000 |            1714 |
|      15.9048 |            1716 |
|      20.0000 |            1717 |
|      25.0000 |            1718 |
|      17.2308 |            1721 |
|      24.3333 |            1722 |
|      17.8276 |            1726 |
|      16.8333 |            1727 |
|      19.2593 |            1731 |
|      18.3750 |            1732 |
|      19.8400 |            1736 |
|       6.8000 |            1737 |
|      28.0000 |            1738 |
|      19.2273 |            1741 |
|      13.6000 |            1742 |
|      27.0000 |            1743 |
|      18.1600 |            1746 |
|      18.6667 |            1747 |
|      16.0000 |            1748 |
|      18.0000 |            1751 |
|      19.8750 |            1752 |
|      12.6667 |            1753 |
|       6.0000 |            1754 |
|      23.0000 |            1755 |
|      21.0000 |            1756 |
|      13.0000 |            1757 |
|      18.0000 |            1758 |
|      13.2500 |            1761 |
|      16.0000 |            1762 |
|      33.0000 |            1763 |
|      14.8889 |            1766 |
|      16.0000 |            1767 |
|      14.0000 |            1768 |
|      25.0000 |            1769 |
|      19.0769 |            1771 |
|      17.0000 |            1772 |
|      20.1250 |            1776 |
|      15.6667 |            1777 |
|      20.0000 |            1778 |
|      17.4444 |            1781 |
|      12.0000 |            1782 |
|      17.8333 |            1786 |
|      24.0000 |            1787 |
|      15.5926 |            1791 |
|      26.0000 |            1792 |
|      10.0000 |            1793 |
|       7.0000 |            1794 |
|      14.8065 |            1796 |
|      16.8889 |            1797 |
|      13.0000 |            1798 |
|      19.5588 |            1801 |
|      14.1000 |            1802 |
|      11.5000 |            1803 |
|      20.5000 |            1804 |
|      18.0000 |            1806 |
|      14.2727 |            1807 |
|      15.0000 |            1808 |
|      25.5000 |            1809 |
|      16.5135 |            1811 |
|      18.0000 |            1812 |
|      18.0500 |            1816 |
|      20.6667 |            1817 |
|       4.0000 |            1818 |
|      10.0000 |            1819 |
|      16.4667 |            1821 |
|      16.1429 |            1822 |
|      17.6667 |            1823 |
|      15.8824 |            1826 |
|      12.4167 |            1827 |
|      20.4000 |            1828 |
|      17.9000 |            1831 |
|      19.5000 |            1832 |
|       8.0000 |            1833 |
|      18.4000 |            1836 |
|      16.5714 |            1837 |
|      18.0000 |            1838 |
|      17.7500 |            1841 |
|      10.5000 |            1842 |
|       6.0000 |            1843 |
|      17.0000 |            1844 |
|      16.5185 |            1846 |
|      15.5000 |            1847 |
|      22.0000 |            1848 |
|      21.0000 |            1849 |
|      19.1905 |            1851 |
|      19.0000 |            1852 |
|      31.0000 |            1853 |
|      15.8000 |            1856 |
|      18.2500 |            1857 |
|      23.0000 |            1858 |
|      20.3077 |            1861 |
|      17.3333 |            1862 |
|      20.3636 |            1866 |
|      20.5000 |            1867 |
|      30.0000 |            1868 |
|      16.0909 |            1871 |
|      13.0000 |            1872 |
|       7.0000 |            1873 |
|      19.0714 |            1876 |
|      24.2500 |            1877 |
|      16.6667 |            1881 |
|       8.0000 |            1882 |
|      24.0000 |            1883 |
|      18.0000 |            1886 |
|       8.2000 |            1887 |
|      14.5000 |            1888 |
|      14.9756 |            1891 |
|      22.0000 |            1892 |
|      16.0000 |            1893 |
|      31.0000 |            1894 |
|      19.6129 |            1896 |
|      13.7500 |            1897 |
|      17.0000 |            1898 |
|      23.0000 |            1899 |
|      19.5714 |            1901 |
|      12.7143 |            1902 |
|      13.0000 |            1903 |
|      15.6765 |            1906 |
|      19.0000 |            1907 |
|       3.0000 |            1908 |
|      18.2000 |            1911 |
|      13.6000 |            1912 |
|      22.0000 |            1913 |
|      20.5313 |            1916 |
|      19.1429 |            1917 |
|       5.0000 |            1918 |
|      17.9000 |            1921 |
|      14.7143 |            1922 |
|      18.8000 |            1923 |
|      18.1250 |            1926 |
|      17.2500 |            1927 |
|      17.5000 |            1928 |
|      18.9130 |            1931 |
|      17.2500 |            1932 |
|      21.2105 |            1936 |
|      18.5000 |            1937 |
|      11.0000 |            1938 |
|      15.0000 |            1939 |
|      25.0000 |            1940 |
|      18.0800 |            1941 |
|      20.0000 |            1942 |
|      18.7308 |            1946 |
|      18.0000 |            1947 |
|      16.0000 |            1948 |
|      20.7368 |            1951 |
|      17.8000 |            1952 |
|      12.0000 |            1953 |
|       9.0000 |            1954 |
|      30.0000 |            1955 |
|      19.3333 |            1956 |
|      12.0000 |            1957 |
|      21.0000 |            1961 |
|      23.0000 |            1962 |
|      14.3333 |            1966 |
|      15.0000 |            1967 |
|      16.5000 |            1968 |
|      28.0000 |            1969 |
|      18.4167 |            1971 |
|      11.5000 |            1972 |
|      25.0000 |            1973 |
|      18.1538 |            1976 |
|      11.3333 |            1977 |
|      23.0000 |            1978 |
|      16.2143 |            1981 |
|      17.1429 |            1982 |
|      10.7500 |            1983 |
|      15.6667 |            1984 |
|      15.0000 |            1985 |
|      11.6667 |            1986 |
|      17.0000 |            1987 |
|      17.6667 |            1988 |
|      19.5000 |            1989 |
|      32.0000 |            1990 |
|      19.4545 |            1991 |
|      22.2500 |            1992 |
|      18.0000 |            1996 |
|      12.2500 |            1997 |
|      28.0000 |            1998 |
|      17.1739 |            2001 |
|      20.0000 |            2002 |
|      28.0000 |            2003 |
|      21.5200 |            2006 |
|      11.6000 |            2007 |
|      15.6667 |            2008 |
|      16.6552 |            2011 |
|      15.5000 |            2012 |
|      15.5000 |            2013 |
|      15.3333 |            2016 |
|      14.8000 |            2017 |
|       8.0000 |            2018 |
|      19.0000 |            2019 |
|      16.6897 |            2021 |
|      18.2500 |            2022 |
|      21.0000 |            2023 |
|      21.1852 |            2026 |
|      22.7500 |            2027 |
|      17.0526 |            2031 |
|      19.7143 |            2032 |
|      27.0000 |            2033 |
|      18.2353 |            2036 |
|      21.3333 |            2037 |
|      17.6667 |            2041 |
|      22.7500 |            2042 |
|      18.3846 |            2046 |
|      14.2500 |            2047 |
|      33.0000 |            2048 |
|      19.6000 |            2051 |
|      15.3333 |            2052 |
|      18.7500 |            2053 |
|      24.5000 |            2054 |
|      15.0588 |            2056 |
|      17.3636 |            2057 |
|       7.0000 |            2058 |
|      18.4286 |            2061 |
|      13.5000 |            2062 |
|      17.0000 |            2063 |
|      18.0000 |            2064 |
|      19.7407 |            2066 |
|      18.7500 |            2067 |
|      15.5000 |            2068 |
|      21.0000 |            2069 |
|      16.9412 |            2071 |
|      20.0000 |            2072 |
|      26.0000 |            2073 |
|      15.9512 |            2076 |
|      18.2308 |            2077 |
|      16.6000 |            2078 |
|       8.0000 |            2079 |
|      33.0000 |            2080 |
|      17.7391 |            2081 |
|      19.0000 |            2082 |
|      17.0000 |            2083 |
|      14.5185 |            2086 |
|      17.8000 |            2087 |
|      11.0000 |            2088 |
|      15.9333 |            2091 |
|      17.7500 |            2092 |
|      17.7778 |            2096 |
|      16.6667 |            2097 |
|      10.4000 |            2098 |
|      18.0000 |            2099 |
|      25.0000 |            2100 |
|      14.6250 |            2101 |
|      19.5000 |            2102 |
|       9.0000 |            2103 |
|      19.2000 |            2106 |
|      14.5000 |            2107 |
|      13.0000 |            2108 |
|       4.0000 |            2109 |
|      16.0000 |            2110 |
|      16.5789 |            2111 |
|      18.0000 |            2112 |
|      18.5000 |            2113 |
|       5.0000 |            2114 |
|       7.0000 |            2115 |
|      19.6364 |            2116 |
|      16.2500 |            2117 |
|      20.5000 |            2118 |
|      30.0000 |            2119 |
|      17.7647 |            2121 |
|      14.6000 |            2122 |
|      15.0000 |            2123 |
|      12.3684 |            2126 |
|      20.2857 |            2127 |
|      21.0000 |            2128 |
|      24.0000 |            2129 |
|      16.7600 |            2131 |
|      13.1000 |            2132 |
|      13.2500 |            2133 |
|      21.0000 |            2134 |
|      16.5946 |            2136 |
|      19.6364 |            2137 |
|      19.2000 |            2138 |
|      22.0000 |            2139 |
|      17.7027 |            2141 |
|      17.7500 |            2142 |
|      24.0000 |            2143 |
|      17.5405 |            2146 |
|      18.0000 |            2147 |
|      15.7500 |            2148 |
|       9.0000 |            2149 |
|      17.3143 |            2151 |
|      21.2857 |            2152 |
|      19.3256 |            2156 |
|      18.6667 |            2157 |
|      25.0000 |            2158 |
|      18.4848 |            2161 |
|      20.7143 |            2162 |
|      32.0000 |            2163 |
|      22.1923 |            2166 |
|       7.0000 |            2167 |
|      17.0000 |            2168 |
|       6.0000 |            2169 |
|      11.0000 |            2170 |
|      16.8462 |            2171 |
|      17.5000 |            2172 |
|      15.3333 |            2173 |
|      11.5000 |            2174 |
|      31.0000 |            2175 |
|      18.2609 |            2176 |
|      12.4000 |            2177 |
|      18.5000 |            2178 |
|      16.0000 |            2179 |
|      17.0714 |            2181 |
|      15.0000 |            2182 |
|      13.3333 |            2183 |
|      18.3600 |            2186 |
|      17.2857 |            2187 |
|      13.5000 |            2188 |
|      10.0000 |            2189 |
|      17.8148 |            2191 |
|      16.5000 |            2192 |
|      24.0000 |            2193 |
|      17.5333 |            2196 |
|      17.7143 |            2197 |
|      25.0000 |            2198 |
|      16.6400 |            2201 |
|      13.7500 |            2202 |
|      14.0000 |            2203 |
|      17.9643 |            2206 |
|      13.8750 |            2207 |
|      18.5000 |            2208 |
|       6.0000 |            2209 |
|      28.0000 |            2210 |
|      17.5909 |            2211 |
|      24.7500 |            2212 |
|      18.0417 |            2216 |
|      14.4286 |            2217 |
|      29.0000 |            2218 |
|      20.0000 |            2221 |
|      18.7143 |            2222 |
|      15.3333 |            2226 |
|      15.6250 |            2227 |
|      10.6667 |            2228 |
|      30.0000 |            2229 |
|      18.7813 |            2231 |
|      19.6000 |            2232 |
|      27.0000 |            2233 |
|      18.4211 |            2236 |
|      17.2500 |            2237 |
|      11.0000 |            2238 |
|       8.0000 |            2239 |
|      27.0000 |            2240 |
|      19.8889 |            2241 |
|      13.5000 |            2242 |
|      23.0000 |            2243 |
|      16.3750 |            2246 |
|      22.4000 |            2247 |
|      17.3889 |            2251 |
|      22.2000 |            2252 |
|      16.6111 |            2256 |
|      12.6667 |            2257 |
|      12.0000 |            2258 |
|      30.0000 |            2259 |
|      17.7647 |            2261 |
|      10.6667 |            2262 |
|      16.0000 |            2263 |
|      20.0455 |            2266 |
|       8.2500 |            2267 |
|      25.0000 |            2268 |
|      22.4643 |            2271 |
|      16.6667 |            2272 |
|      14.0000 |            2273 |
|      20.8571 |            2276 |
|      12.0000 |            2277 |
|      12.5000 |            2278 |
|      18.5000 |            2279 |
|       5.0000 |            2280 |
|      18.1765 |            2281 |
|      20.4545 |            2282 |
|      17.3333 |            2283 |
|      20.0000 |            2284 |
|      32.0000 |            2285 |
|      15.2632 |            2286 |
|      25.8000 |            2287 |
|      21.1613 |            2291 |
|      23.0000 |            2292 |
|      18.5000 |            2296 |
|      14.0000 |            2297 |
|      16.3889 |            2301 |
|      23.8000 |            2302 |
|      17.3636 |            2306 |
|      23.5000 |            2307 |
|      17.4737 |            2311 |
|      21.1667 |            2312 |
|      29.0000 |            2313 |
|      19.3043 |            2316 |
|       9.4000 |            2317 |
|      19.6667 |            2318 |
|      16.0556 |            2321 |
|      16.3333 |            2322 |
|      22.0000 |            2323 |
|      18.4412 |            2326 |
|      21.0714 |            2327 |
|      24.5000 |            2328 |
|      17.5926 |            2331 |
|      23.2500 |            2332 |
|      19.1111 |            2336 |
|      15.2857 |            2337 |
|      17.0000 |            2338 |
|      27.5000 |            2339 |
|      19.9524 |            2341 |
|      15.3333 |            2342 |
|      18.0833 |            2346 |
|      14.2500 |            2347 |
|      20.0000 |            2348 |
|      20.8125 |            2351 |
|      17.0000 |            2352 |
|      28.0000 |            2353 |
|      16.6111 |            2356 |
|      19.0000 |            2357 |
|      20.0714 |            2361 |
|      13.0000 |            2362 |
|      18.0000 |            2363 |
|      19.4000 |            2366 |
|      15.0000 |            2367 |
|      16.7273 |            2371 |
|      18.0000 |            2372 |
|      15.5000 |            2373 |
|      20.6429 |            2376 |
|      25.3333 |            2377 |
|      16.8500 |            2381 |
|      19.0000 |            2382 |
|      26.0000 |            2383 |
|      16.7368 |            2386 |
|      13.0000 |            2387 |
|      18.0000 |            2388 |
|      23.4286 |            2391 |
|      18.5455 |            2396 |
|      21.5000 |            2397 |
|       4.0000 |            2398 |
|      16.0000 |            2399 |
|      17.0000 |            2400 |
|      17.7500 |            2401 |
|      15.3333 |            2402 |
|      25.0000 |            2403 |
|      15.6250 |            2406 |
|      24.0000 |            2407 |
|      19.9231 |            2411 |
|       6.0000 |            2412 |
|      22.6667 |            2416 |
|      17.1250 |            2421 |
|      23.3333 |            2422 |
|      24.0000 |            2423 |
|      17.1786 |            2426 |
|      13.4000 |            2427 |
|      18.4000 |            2428 |
|      23.0000 |            2429 |
|      19.5000 |            2431 |
|      19.1250 |            2432 |
|      33.0000 |            2433 |
|      18.0667 |            2436 |
|      19.7500 |            2437 |
|      15.0000 |            2438 |
|      17.0000 |            2439 |
|      17.9667 |            2441 |
|      19.0000 |            2442 |
|      15.0000 |            2443 |
|      19.0000 |            2444 |
|      17.0000 |            2446 |
|      19.2727 |            2447 |
|      18.0000 |            2448 |
|      21.4783 |            2451 |
|      17.0000 |            2452 |
|      19.7059 |            2456 |
|      21.3333 |            2457 |
|      16.9048 |            2461 |
|      12.6667 |            2462 |
|      21.2632 |            2466 |
|      23.5000 |            2467 |
|      21.1667 |            2471 |
|      20.3333 |            2472 |
|      17.1053 |            2476 |
|      13.8000 |            2477 |
|       8.0000 |            2478 |
|      19.1818 |            2481 |
|      18.6667 |            2482 |
|      11.0000 |            2483 |
|      28.0000 |            2484 |
|      22.1667 |            2486 |
|      16.3333 |            2487 |
|      27.0000 |            2488 |
|      19.4783 |            2491 |
|      24.0000 |            2492 |
|      19.1818 |            2496 |
|      11.0000 |            2497 |
|      10.0000 |            2498 |
|      14.0000 |            2499 |
|      11.0000 |            2500 |
|      17.1000 |            2501 |
|      23.5000 |            2502 |
|      17.6667 |            2506 |
|      17.0000 |            2507 |
|      20.0000 |            2511 |
|      23.2500 |            2512 |
|      16.7000 |            2516 |
|      16.6667 |            2517 |
|      25.0000 |            2518 |
|       8.0000 |            2519 |
|      13.0000 |            2520 |
|      16.3000 |            2521 |
|       8.5000 |            2522 |
|      23.0000 |            2523 |
|      20.3846 |            2526 |
|      24.0000 |            2527 |
|      16.6667 |            2531 |
|      12.6667 |            2532 |
|      12.0000 |            2533 |
|      19.0000 |            2534 |
|      17.4063 |            2536 |
|      15.0000 |            2537 |
|      15.0000 |            2538 |
|      17.4412 |            2541 |
|      18.8889 |            2542 |
|      16.0000 |            2543 |
|      17.5556 |            2546 |
|      12.6667 |            2547 |
|      13.5000 |            2548 |
|      17.3333 |            2551 |
|      21.2857 |            2552 |
|      26.5000 |            2553 |
|      17.5161 |            2556 |
|      18.4545 |            2557 |
|       3.0000 |            2558 |
|      24.0000 |            2559 |
|      14.8947 |            2561 |
|      19.2500 |            2562 |
|      18.0000 |            2563 |
|      16.6957 |            2566 |
|      17.5000 |            2567 |
|      10.5000 |            2568 |
|      25.5000 |            2569 |
|      19.3913 |            2571 |
|      25.6000 |            2572 |
|      18.0000 |            2573 |
|      20.7647 |            2576 |
|      26.5000 |            2577 |
|      18.4583 |            2581 |
|      23.1250 |            2582 |
|      17.6522 |            2586 |
|      20.7143 |            2587 |
|      29.0000 |            2588 |
|      17.8649 |            2591 |
|      19.1429 |            2592 |
|      19.0000 |            2593 |
|      19.1316 |            2596 |
|      20.3750 |            2597 |
|       6.0000 |            2598 |
|      19.8974 |            2601 |
|      16.3333 |            2602 |
|       9.0000 |            2603 |
|      25.0000 |            2604 |
|      18.4103 |            2606 |
|      20.6250 |            2607 |
|      15.0000 |            2608 |
|      27.0000 |            2609 |
|      17.8250 |            2611 |
|      17.8462 |            2612 |
|      15.0000 |            2613 |
|      21.4242 |            2616 |
|      16.1250 |            2617 |
|      14.5000 |            2618 |
|      15.8824 |            2621 |
|      16.6364 |            2622 |
|      25.0000 |            2623 |
|      19.1176 |            2626 |
|      11.5000 |            2627 |
|      26.0000 |            2628 |
|      22.0000 |            2631 |
|      19.2000 |            2632 |
|      15.0000 |            2633 |
|      11.0000 |            2634 |
|      18.5217 |            2636 |
|      16.0000 |            2637 |
|      16.0833 |            2641 |
|      20.1429 |            2642 |
|      14.0000 |            2643 |
|      18.7619 |            2646 |
|      20.2000 |            2647 |
|      19.9167 |            2651 |
|      16.7500 |            2652 |
|      16.5000 |            2653 |
|      18.4091 |            2656 |
|      18.6667 |            2657 |
|      23.0000 |            2658 |
|      16.6667 |            2661 |
|      28.6667 |            2662 |
|      19.5000 |            2666 |
|      17.7143 |            2667 |
|      14.0000 |            2668 |
|      17.4167 |            2671 |
|      21.2857 |            2672 |
|      30.0000 |            2673 |
|      16.5263 |            2676 |
|      21.4545 |            2677 |
|      18.0000 |            2678 |
|      17.6552 |            2681 |
|      17.2000 |            2682 |
|       7.0000 |            2683 |
|      29.0000 |            2684 |
|      18.8611 |            2686 |
|      19.5000 |            2687 |
|      19.0000 |            2688 |
|      16.7576 |            2691 |
|      20.4444 |            2692 |
|      16.0000 |            2693 |
|      14.0000 |            2694 |
|      25.0000 |            2695 |
|      18.2581 |            2696 |
|      15.6000 |            2697 |
|      20.1143 |            2701 |
|      21.0000 |            2702 |
|      20.0000 |            2703 |
|      20.1290 |            2706 |
|      18.0000 |            2707 |
|      27.5000 |            2708 |
|      20.0000 |            2711 |
|      23.1667 |            2712 |
|      22.5625 |            2716 |
|      20.0000 |            2717 |
|      18.1905 |            2721 |
|      18.0000 |            2722 |
|      27.5000 |            2723 |
|      16.7500 |            2726 |
|      19.8333 |            2727 |
|      22.0000 |            2728 |
|      19.6667 |            2731 |
|      20.8333 |            2732 |
|      15.0000 |            2733 |
|      29.0000 |            2734 |
|      18.7727 |            2736 |
|      16.5000 |            2737 |
|      21.0000 |            2738 |
|      17.4000 |            2741 |
|      16.0000 |            2742 |
|      23.5000 |            2743 |
|      20.5789 |            2746 |
|      22.7500 |            2747 |
|      15.0000 |            2751 |
|      20.1667 |            2752 |
|      17.0769 |            2756 |
|      21.0000 |            2757 |
|      10.0000 |            2758 |
|      21.0833 |            2761 |
|      16.0000 |            2762 |
|      10.0000 |            2763 |
|      26.0000 |            2764 |
|      20.8000 |            2766 |
|      11.5000 |            2767 |
|       7.0000 |            2768 |
|      12.0000 |            2769 |
|      18.5882 |            2771 |
|      17.2000 |            2772 |
|      23.6667 |            2773 |
|      26.0000 |            2774 |
|      18.5833 |            2776 |
|      20.5000 |            2777 |
|      33.0000 |            2778 |
|      14.4286 |            2781 |
|      10.0000 |            2782 |
|      18.0000 |            2783 |
|      14.3636 |            2786 |
|      12.0000 |            2787 |
|       8.0000 |            2788 |
|      18.0000 |            2789 |
|      17.2143 |            2791 |
|      10.7500 |            2792 |
|      10.7500 |            2793 |
|      22.5000 |            2794 |
|      18.4857 |            2796 |
|      21.4545 |            2797 |
|      25.0000 |            2798 |
|      16.9063 |            2801 |
|      17.6000 |            2802 |
|      16.4643 |            2806 |
|      18.8000 |            2807 |
|      19.0000 |            2808 |
|      15.0000 |            2809 |
|      19.0313 |            2811 |
|      18.3333 |            2812 |
|      17.3333 |            2813 |
|      11.0000 |            2814 |
|      14.0000 |            2815 |
|      20.0526 |            2816 |
|       3.0000 |            2817 |
|      21.6111 |            2821 |
|      21.0000 |            2822 |
|      26.0000 |            2823 |
|      17.6000 |            2826 |
|      19.2500 |            2827 |
|      16.1250 |            2831 |
|      23.5714 |            2832 |
|      15.2222 |            2836 |
|      24.4286 |            2837 |
|      24.0000 |            2838 |
|      15.7857 |            2841 |
|      23.7143 |            2842 |
|      16.2308 |            2846 |
|      21.5000 |            2847 |
|      27.0000 |            2848 |
|      17.8667 |            2851 |
|      16.0000 |            2852 |
|      21.9231 |            2856 |
|      20.2727 |            2861 |
|      24.0000 |            2862 |
|      17.5000 |            2866 |
|      17.4167 |            2871 |
|      17.0000 |            2872 |
|      18.0000 |            2876 |
|      17.6667 |            2877 |
|      22.0000 |            2878 |
|      19.5758 |            2881 |
|      11.6667 |            2882 |
|      15.5000 |            2883 |
|      24.0000 |            2884 |
|      19.8125 |            2886 |
|      15.1667 |            2887 |
|      19.7241 |            2891 |
|      13.3333 |            2892 |
|      13.5000 |            2893 |
|      26.0000 |            2894 |
|      20.1852 |            2896 |
|      20.6667 |            2897 |
|       6.0000 |            2898 |
|      17.9730 |            2901 |
|      12.5000 |            2902 |
|      10.5000 |            2903 |
|      20.0000 |            2904 |
|      18.7500 |            2906 |
|      18.1667 |            2907 |
|      13.0000 |            2908 |
|      17.2143 |            2911 |
|      21.8000 |            2912 |
|      15.2857 |            2916 |
|      13.3000 |            2917 |
|      20.0000 |            2918 |
|      19.1034 |            2921 |
|      20.1667 |            2922 |
|      23.1176 |            2926 |
|      27.0000 |            2927 |
|      17.0000 |            2931 |
|      28.0000 |            2932 |
|      11.1250 |            2936 |
|      19.6667 |            2937 |
|      20.1818 |            2941 |
|      20.0000 |            2942 |
|       7.0000 |            2943 |
|      33.0000 |            2944 |
|      18.7619 |            2946 |
|      18.6667 |            2947 |
|      19.0000 |            2948 |
|      20.2857 |            2951 |
|      18.8000 |            2952 |
|       8.0000 |            2953 |
|      11.0000 |            2954 |
|      30.0000 |            2955 |
|      19.8571 |            2956 |
|      16.0000 |            2957 |
|      15.7692 |            2961 |
|      15.4000 |            2962 |
|      11.0000 |            2963 |
|       5.0000 |            2964 |
|       5.0000 |            2965 |
|      19.3333 |            2966 |
|      10.0000 |            2967 |
|       5.0000 |            2968 |
|      13.0000 |            2969 |
|      32.0000 |            2970 |
|      17.5833 |            2971 |
|      21.6667 |            2972 |
|      19.2000 |            2976 |
|       9.0000 |            2977 |
|      13.0000 |            2978 |
|      17.0000 |            2981 |
|      14.0000 |            2982 |
|       5.0000 |            2983 |
|      22.2000 |            2986 |
|      18.2500 |            2991 |
|       5.0000 |            2992 |
|      20.5000 |            2996 |
|      18.0000 |            2997 |
|      15.7333 |            3001 |
|      19.7500 |            3002 |
|      18.1724 |            3006 |
|      22.7500 |            3007 |
|      31.0000 |            3008 |
|      16.1739 |            3011 |
|      15.0000 |            3012 |
|      16.4138 |            3016 |
|      17.5000 |            3017 |
|       7.5000 |            3018 |
|      19.6111 |            3021 |
|      19.0000 |            3022 |
|      21.0000 |            3023 |
|      16.3000 |            3026 |
|      20.5000 |            3027 |
|      24.0000 |            3028 |
|      17.6875 |            3031 |
|      17.6667 |            3032 |
|      16.4583 |            3036 |
|      15.3333 |            3037 |
|      25.0000 |            3038 |
|      20.2632 |            3041 |
|       8.5000 |            3042 |
|       6.0000 |            3043 |
|      22.0000 |            3044 |
|      17.5625 |            3046 |
|      21.6667 |            3047 |
|      16.0000 |            3048 |
|       7.0000 |            3049 |
|       6.0000 |            3050 |
|      18.0526 |            3051 |
|      22.8000 |            3052 |
|      20.2500 |            3056 |
|      19.2000 |            3057 |
|      22.0000 |            3058 |
|      15.7273 |            3061 |
|      11.0000 |            3062 |
|      29.0000 |            3063 |
|      13.9000 |            3066 |
|      22.2000 |            3067 |
|      14.0000 |            3071 |
|      14.6667 |            3072 |
|       8.0000 |            3073 |
|      12.6000 |            3076 |
|      12.3333 |            3077 |
|      19.3000 |            3081 |
|      32.0000 |            3082 |
|      17.8750 |            3086 |
|      20.0000 |            3087 |
|      20.6667 |            3091 |
|      31.0000 |            3092 |
|      11.5556 |            3096 |
|      17.6667 |            3097 |
|      14.0000 |            3098 |
|      19.8000 |            3101 |
|      15.3333 |            3102 |
|       5.0000 |            3103 |
|      28.0000 |            3104 |
|      17.7353 |            3106 |
|      12.5000 |            3107 |
|      18.0000 |            3108 |
|       3.0000 |            3109 |
|      19.2727 |            3111 |
|      21.9000 |            3112 |
|      16.0000 |            3113 |
|      16.0968 |            3116 |
|      12.5000 |            3117 |
|      19.5000 |            3118 |
|      22.0000 |            3119 |
|      13.8065 |            3121 |
|      19.3333 |            3122 |
|      26.0000 |            3123 |
|      18.9091 |            3126 |
|      13.5000 |            3127 |
|      12.3333 |            3128 |
|      33.0000 |            3129 |
|      16.3784 |            3131 |
|      19.7692 |            3132 |
|      22.0000 |            3133 |
|      19.6176 |            3136 |
|      21.2000 |            3137 |
|      20.0000 |            3138 |
|      21.4706 |            3141 |
|      19.2500 |            3142 |
|      13.5000 |            3143 |
|      24.5000 |            3144 |
|      19.9091 |            3146 |
|       6.0000 |            3147 |
|      17.5000 |            3148 |
|      30.0000 |            3149 |
|      18.6154 |            3151 |
|      17.5000 |            3152 |
|      29.0000 |            3153 |
|      16.3478 |            3156 |
|      19.5714 |            3157 |
|      16.7895 |            3161 |
|      20.2000 |            3162 |
|      18.5581 |            3166 |
|      20.0000 |            3167 |
|      16.0000 |            3171 |
|      20.4615 |            3172 |
|      19.6667 |            3173 |
|       3.0000 |            3174 |
|      16.2857 |            3176 |
|      24.7500 |            3177 |
|      22.0000 |            3178 |
|      20.8824 |            3181 |
|      14.0000 |            3182 |
|      29.5000 |            3183 |
|      15.8235 |            3186 |
|      17.0000 |            3187 |
|      17.0000 |            3188 |
|      24.0000 |            3189 |
|      19.4872 |            3191 |
|      12.5000 |            3192 |
|      16.5000 |            3193 |
|      15.0000 |            3194 |
|      33.0000 |            3195 |
|      16.8276 |            3196 |
|      16.1818 |            3197 |
|      10.6667 |            3198 |
|       5.0000 |            3199 |
|      26.0000 |            3200 |
|      18.5758 |            3201 |
|      17.2500 |            3202 |
|      26.5000 |            3203 |
|      18.2069 |            3206 |
|      18.4444 |            3207 |
|      16.5000 |            3208 |
|      27.0000 |            3209 |
|      17.6000 |            3211 |
|      22.1250 |            3212 |
|      26.0000 |            3213 |
|      15.5217 |            3216 |
|      14.0000 |            3217 |
|      32.0000 |            3218 |
|      20.3200 |            3221 |
|      13.2000 |            3222 |
|      20.0000 |            3223 |
|      18.5417 |            3226 |
|      20.1111 |            3227 |
|      27.0000 |            3228 |
|      17.4286 |            3231 |
|      13.6000 |            3232 |
|      22.0000 |            3233 |
|      17.4762 |            3236 |
|      19.8000 |            3237 |
|      12.5000 |            3238 |
|      19.2632 |            3241 |
|      14.5000 |            3242 |
|      11.0000 |            3243 |
|      28.0000 |            3244 |
|      17.1212 |            3246 |
|      21.2500 |            3247 |
|      14.0000 |            3248 |
|      27.0000 |            3249 |
|      18.5641 |            3251 |
|      16.5556 |            3252 |
|      20.5000 |            3253 |
|      18.0000 |            3256 |
|      21.7500 |            3257 |
|       3.0000 |            3258 |
|      19.3514 |            3261 |
|      22.0000 |            3262 |
|      12.5000 |            3263 |
|      16.5000 |            3264 |
|      15.0000 |            3265 |
